"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"401","Registered Portfolio Managers","33","17","Sammaan Asset Management Limited","","INP100007709","","","","","","","","","","","","","","Dec 22, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"402","Registered Portfolio Managers","33","17","SAMVITTI CAPITAL PRIVATE LIMITED","","INP000004847","nbhat@samvitticapital.com","9108242983541","9108242983541","KALASHA NIVASA D NO 16 BY 100 2, HARIHARA NAGARA KARNAD, MANGALORE, KARNATAKA, 574154","Nithesh Bhat","KALASHA NIVASA D NO 16 BY 100 2, HARIHARA NAGARA KARNAD, MANGALORE, KARNATAKA, 574154","","","","","","nbhat@samvitticapital.com","9108242983541","Sep 24, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"403","Registered Portfolio Managers","33","17","SANCTUM WEALTH PRIVATE LIMITED","","INP000005067","","","","1401, Tower 2, 14th floor, One International Center, Senapati Bapat Marg, Elphinstone Road, MUMBAI, MAHARASHTRA, 400013","Mr Neeraj Sirur","Unit 1501, Tower 2B, , One Indiabulls Center, Jupiter Mills Compound, S Bapat Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","","","","","","","","Apr 12, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"404","Registered Portfolio Managers","33","17","SAVVY CAPITAL ADVISORS LLP","","INP000005331","","","","OFFICE NO.1, SHUBHAM APARTMENT, OPP. ESIS HOSPITAL, AKURLI ROAD, KANDIVALI EAST, MUMBAI, MAHARASHTRA, 400101","","OFFICE NO.1, SHUBHAM APARTMENT, OPP. ESIS HOSPITAL, AKURLI ROAD, KANDIVALI EAST, MUMBAI, MAHARASHTRA, 400101","","","","http://savvycapital.in/","","","","Feb 22, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"405","Registered Portfolio Managers","33","17","SBI FUNDS MANAGEMENT LIMITED","","INP000000852","","022 61793091","022 61793091","9th floor, Crescenzo, C 38 and 39, G Block, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","Vinaya Datar","9th floor, Crescenzo, C 38 and 39, G Block, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","sbifunds.com","","","022 61793091","Jan 16, 2004 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"406","Registered Portfolio Managers","33","17","SCIENT CAPITAL PRIVATE LIMITED","","INP000005166","","","","","","","","","","","","","","Jun 09, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"407","Registered Portfolio Managers","33","17","SECURITIES INVESTMENT MANAGEMENT PRIVATE LIMITED","","INP000002940","","32650139, 26731567","32650139, 26731567","112/B, Andheri Industrial Estate, Off Veera Desai Road, Andheri West, MUMBAI, MAHARASHTRA, 400053","Nirali Shah","113/A, Andheri Industrial Estate, Off Veera Desai Road, Andheri West, MUMBAI, MAHARASHTRA, 400053","","","","simpl.co.in/","","","32650139, 26731567","Sep 25, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"408","Registered Portfolio Managers","33","17","SEERS FUND MANAGEMENT PRIVATE LIMITED","","INP000005398","compliance@seth.co.in","9101204566172","9101204566172","PLOT NO. 49, 2ND FLOOR, NORTHEX MODEL TOWN, PRINCESS ROAD, , NEAR DAV SCHOOL, GTB NAGAR,, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110009","JITENDER SHARMA","812, 8th Floor, WAVE SILVER TOWER, SECTOR 18, NOIDA, NOIDA, UTTAR PRADESH, 201301","","","","","","compliance@seth.co.in","9101204566172","Apr 17, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"409","Registered Portfolio Managers","33","17","SEKURA INDIA MANAGEMENT LIMITED","","INP000008543","alternativescompliance@edelweissalts.com","9102240194400","","Plot 294/3, Edelweiss House, Off CST Road,, Kalina, Santacruz East,, MUMBAI, MAHARASHTRA, 400098","Amit Sharma","Plot 294/3, Edelweiss House, Off CST Road, Kalina, Santacruz East, MUMBAI, MAHARASHTRA, 400098","","","","sekura.in/","","alternativescompliance@edelweissalts.com","9102240194400","Jan 19, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"410","Registered Portfolio Managers","33","17","SHADE CAPITAL PRIVATE LIMITED","","INP000004185","","+91 11 26932901","+91 11 26932901","S68 GROUND FLOOR, PANCHSHEEL PARK MALVIYA NAGAR, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110017","Umapati","154, Tribhuvan Complex,Ishwar Nagar,Mathura Road, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110065","","","","http://shadecapital.in/","","","+91 11 26932901","Jan 02, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"411","Registered Portfolio Managers","33","17","Share India Securities Limited","","INP000009427","beena.sadhwani@shareindia.com","9101206943926","9101206943926","Unit no 615 and 616 6th Floor X Change Plaza Dalal Street Commercial Co operative Society Limited, Road 5E Block 53 Zone 5 Gift City Gandhinagar Gujarat 382355, GANDHINAGAR, GUJARAT, 382355","Beena Sadhwani","A 15 Sector 64, NOIDA, UTTAR PRADESH, 201301","","","","","","beena.sadhwani@shareindia.com","9101206943926","May 05, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"412","Registered Portfolio Managers","33","17","Sharekhan Limited","","INP000005786","joby@sharekhan.com","02202261169000","","1st Floor, Tower 3, Equinox Business Park,, LBS Marg, Off BKC , Kurla (west), MUMBAI, MAHARASHTRA, 400070","Joby Meledan","10th Floor Gigaplex Bldg No 9 Raheja Mindspace, Airoli Knowledge Park Rd MSEB Staf Colony TTC Industrial Area Airoli Navi Mumbai, NAVI MUMBAI, MAHARASHTRA, 400708","","","","","","joby@sharekhan.com","02202261169000","Jun 12, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"413","Registered Portfolio Managers","33","17","SHEPHERDS HILL FINANCIAL ADVISORS LLP","","INP000004748","","","","1302 Silver Spring, Shirley Rajan Rd, Rizvi Complex, MUMBAI, MAHARASHTRA, 400050","","B-5 STC Society, NS Phadke Marg, MUMBAI, MAHARASHTRA, 400069","","","","info.shepherdshill.in/","","","","Jul 07, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"414","Registered Portfolio Managers","33","17","Shree Rama Managers LLP","","INP300007341","compliance@shreerama.co.in","9103335442516","9103335442516","24 Sarat Bose Road,, 4th Floor,, KOLKATA, WEST BENGAL, 700020","Gaurav Rampuria","24 Sarat Bose Road, 4th Floor, KOLKATA, WEST BENGAL, 700020","","","","shreerama.co.in/","","compliance@shreerama.co.in","9103335442516","Feb 11, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"415","Registered Portfolio Managers","33","17","Shriram Asset Management Company Limited","","INP000008765","akash@shriramamc.in","9102249696944","","217 2nd Floor Swastik Chambers, Near Junction of ST & CST Road Chembur, MUMBAI, MAHARASHTRA, 400071","Akash Pandey","504 Meadows Sahar Plaza Andheri Kurla Road, JB Nagar Andheri East, MUMBAI, MAHARASHTRA, 400059","","","","https://www.shriramamc.in/","","akash@shriramamc.in","9102249696944","Nov 14, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"416","Registered Portfolio Managers","33","17","Sicomoro Advisors Private Limited","","INP000009782","rashmikant.talati@sicomoro.in","9102249636131","9102249636131","Unit No 102 1st Floor, Pharma Search House 72 73, , Worli Hill Estate, Dr. B.G. Kher Road, Worli, MUMBAI, MAHARASHTRA, 400018","Rashmikant Talati","Unit No 102 1st Floor, Pharma Search House 72 73, , Worli Hill Estate, Dr. B.G. Kher Road, Worli, MUMBAI, MAHARASHTRA, 400018","","","","www.sicomoro.in","","rashmikant.talati@sicomoro.in","9102249636131","Jan 21, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"417","Registered Portfolio Managers","33","17","SILA Advisors LLP","","INP000008118","aif@silagroup.co.in","0912240646767","","A 301, Floor 3rd, Plot 249, A , Neelam Centre, Baburao Pendharkar Marg, Glaxo, Worli Colony, Mumbai, MUMBAI, MAHARASHTRA, 400030","Hari Movva","A 301, Floor 3rd, Plot 249, A , Neelam Centre, Baburao Pendharkar Marg, Glaxo, Worli Colony, Mumbai, MUMBAI, MAHARASHTRA, 400030","","","","","","aif@silagroup.co.in","0912240646767","May 18, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"418","Registered Portfolio Managers","33","17","SILVERARCH INVESTMENT ADVISERS PRIVATE LIMITED","","INP000005759","sanjeev.patni@silverarchinvest.com","0919930039399","","1st Floor, B-Wing, Parinee Crescenzo, G Block BKC , Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","Sanjay Nambiar","1st Floor, B-Wing, Parinee Crescenzo, G Block BKC , Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","sanjeev.patni@silverarchinvest.com","0919930039399","Jul 19, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"419","Registered Portfolio Managers","33","17","SINCERE SYNDICATION AND CORPORATE SERVICES LLP","","INP200007803","Sudarshan@sinceresyndication.com","004445546075","004445546075","Adwave Towers, 3rd Floor, Block A,, No.9, South Boag Road, T. Nagar, CHENNAI, TAMIL NADU, 600017","Sudharshan S","Adwave Towers, 3rd Floor, Block A, No.9, South Boag Road, T. Nagar, CHENNAI, TAMIL NADU, 600017","","","","","","Sudarshan@sinceresyndication.com","004445546075","Jan 31, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"420","Registered Portfolio Managers","33","17","Singularity AMC LLP","","INP000007474","santosh@skothari.com","9102222424480","","A 1404, 14th Floor, Naman Midtown, Near India Bulls, Senapati Bapat Marg, Elphinstone, MUMBAI, MAHARASHTRA, 400013","Yash Kela","A 1404, 14th Floor, Naman Midtown, Near India Bulls, Senapati Bapat Marg, Elphinstone, MUMBAI, MAHARASHTRA, 400013","","","","","","santosh@skothari.com","9102222424480","Jul 25, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"421","Registered Portfolio Managers","33","17","SINGULARITY GREEN PRIVATE LIMITED","","INP000009825","finance@singularityamc.in","000009820094118","000009820094118","A-1403 14th Floor, Naman Midtown, Senapati Bapat Marg,, MUMBAI, MAHARASHTRA, 400013","Nischal Mittal","A-1403 14th Floor, Naman Midtown, Senapati Bapat Marg, MUMBAI, MAHARASHTRA, 400013","","","","","","finance@singularityamc.in","000009820094118","Feb 09, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"422","Registered Portfolio Managers","33","17","SIRIUS ADVISORS PRIVATE LIMITED","","INP000004615","","912222840216/17","912222840216/17","Office No.401, 4th Floor, Maker Chamber V, Plot No.221,, Backbay Reclamation, Nariman Point,, MUMBAI, MAHARASHTRA, 400021","Chirag Y Shah","Office No.401, 4th Floor, Maker Chamber V, Plot No.221, Backbay Reclamation, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","","","siriusadvisors.in/about-us/","","","912222840216/17","Jan 06, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"423","Registered Portfolio Managers","33","17","SKP SECURITIES LIMITED","","INP000006509","gaurav.agarwal@skpsecurities.com","9103366777029","9103366777029","BIOWONDER, 1702 & 1703 , 789, Anandapur, Eastern Metropolitan Bypass , Near Fortis Hospital, KOLKATA, WEST BENGAL, 700107","GAURAV AGARWAL","BIOWONDER, 1702 & 1703 , 789, Anandapur, Eastern Metropolitan Bypass , Near Fortis Hospital, KOLKATA, WEST BENGAL, 700107","","","","www.skpsecurities.com","","gaurav.agarwal@skpsecurities.com","9103366777029","Mar 27, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"424","Registered Portfolio Managers","33","17","Sky Impact Capital Advisors LLP","","INP000006165","aakash@sfglobal.sg","9102268699000","","1102, Lodha Supremus Worli, Dr. E Moses Road, Worli, MUMBAI, MAHARASHTRA, 400018","Mahesh Devadiga","1102, Lodha Supremus Worli, Dr. E Moses Road, Worli, MUMBAI, MAHARASHTRA, 400018","","","","skyimpact.com","","aakash@sfglobal.sg","9102268699000","Oct 17, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"425","Registered Portfolio Managers","33","17","SMC Global Securities Limited","","INP000006703","vikassethi@smcindiaonline.com","91111130111000","91111130111000","11/6B, Shanti Chambers Pusa Road, New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110005","Vikas Sethi","11/6B, Shanti Chambers Pusa Road, New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110005","","","","","","vikassethi@smcindiaonline.com","91111130111000","Apr 26, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"426","Registered Portfolio Managers","33","18","SMIFS LIMITED","","INP000004623","","033 3051 5401","033 3051 5401","VAIBHAV, 5TH FLOOR, 4, LEE ROAD, KOLKATA, WEST BENGAL, 700020","Mr. Sudipto Datta","Vaibhav, 5th Floor, 4, Lee Road, KOLKATA, WEST BENGAL, 700020","","","","smifs.com/","","","033 3051 5401","Jan 14, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"427","Registered Portfolio Managers","33","18","Sohum Asset Managers Private Limited","","INP000008136","compliance@sohumamc.com","910229619760033","910229619760033","611 A Wing, INS Tower, Plot No.C 63, G Block Bandra Kurla Complex,, Bandra East, Opp. Indian Oil Petrol Pump, MUMBAI, MAHARASHTRA, 400051","Harshad Babade","611, INS Tower A wing, Bandra Kurla Comlpex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","compliance@sohumamc.com","910229619760033","Jun 06, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"428","Registered Portfolio Managers","33","18","SOLDIERS FIELD INVESTMENTS PRIVATE LIMITED","","INP000004318","","","","Third Floor, 140 Nehru Market, Opposite Lady Shri Ram College, Zamrudpur, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110048","","Third Floor, 140 Nehru Market, Opposite Lady Shri Ram College, Zamrudpur, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110048","","","","","","","","Jun 22, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"429","Registered Portfolio Managers","33","18","SOLIDARITY ADVISORS PRIVATE LIMITED","","INP000004961","mg@solidarity.in","91002249714275","","101 Buena Vista, St. Alexius Road, Bandra West, MUMBAI, MAHARASHTRA, 400050","Naarah Pereira","704 and 705 Balarama , Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","mg@solidarity.in","91002249714275","Dec 17, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"430","Registered Portfolio Managers","33","18","SOMERSET HEALTHCARE INVESTMENT ADVISORS III PRIVATE LIMITED","","INP000009357","ztrivedi@somersetinduscap.com","00919819717009","00919819717009","Unit No 401, Plot 72 93, Pharma Search House, Hill Road, B G Kher Marg, Worli, MUMBAI, MAHARASHTRA, 400018","Zulfikar Trivedi","Unit No 401, Plot 72 93, Pharma Search House, Hill Road, B G Kher Marg, Worli, MUMBAI, MAHARASHTRA, 400018","","","","","","ztrivedi@somersetinduscap.com","00919819717009","Mar 26, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"431","Registered Portfolio Managers","33","18","Sowilo Investment Managers LLP","","INP000008127","arvind.c@sowilo.co.in","9102242570100","9102242570100","57 Ground Floor Virwani Industrial Estate, Off WEH Goregaon East, MUMBAI, MAHARASHTRA, 400063","Arvind Chirania","57 Ground Floor Virwani Industrial Estate, Off WEH Goregaon East, MUMBAI, MAHARASHTRA, 400063","","","","sowilo.co.in/","","arvind.c@sowilo.co.in","9102242570100","Jun 05, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"432","Registered Portfolio Managers","33","18","Spark Asia Impact Managers Private Limited","","INP000006235","eam.compliance@sparkcapital.in","9104469250000","9104469250000","No. 1, 3rd Floor, First Crescent Park Road, Gandhi Nagar, Adyar, CHENNAI, TAMIL NADU, 600020","Amrita Pillai","No. 99, 2nd Floor, Senans Squaree, Santhome High Road, Santhome, CHENNAI, TAMIL NADU, 600028","","","","sparkfund.in/","","eam.compliance@sparkcapital.in","9104469250000","Nov 14, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"433","Registered Portfolio Managers","33","18","Spark Fund Advisors LLP","","INP000008835","compliance@sparkcapital.in","9104469250000","9104469250000","No. 1, 3rd Floor, First Crescent Park Road,, Gandhi Nagar, Adyar,, CHENNAI, TAMIL NADU, 600020","Amrita Pillai","No. 1, 3rd Floor, First Crescent Park Road, Gandhi Nagar, Adyar, CHENNAI, TAMIL NADU, 600020","","","","sparkcapital.in","","compliance@sparkcapital.in","9104469250000","Jul 22, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"434","Registered Portfolio Managers","33","18","Spark PWM Private Limited","","INP200007274","pwm.compliance@sparkcapital.in","9104469250000","9104469250000","No. 1, 3rd Floor, First Crescent Park Road, , Gandhi Nagar, Adyar, CHENNAI, TAMIL NADU, 600020","Anupam Mohaney","No. 1, 3rd Floor, First Crescent Park Road, , Gandhi Nagar, Adyar, CHENNAI, TAMIL NADU, 600020","","","","","","pwm.compliance@sparkcapital.in","9104469250000","Sep 14, 2021 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"435","Registered Portfolio Managers","33","18","Speciale Incept Advisors LLP","","INP200007566","vishesh.rajaram@specialeinvest.com","9109940086522","9109940086522","85 5 D2 Block 3, Aibea Nagar First Main Road Thiruvanmiyur, CHENNAI, TAMIL NADU, 600041","Vishesh Rajaram","85 5 D2 Block 3, Aibea Nagar First Main Road Thiruvanmiyur, CHENNAI, TAMIL NADU, 600041","","","","","","vishesh.rajaram@specialeinvest.com","9109940086522","Sep 19, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"436","Registered Portfolio Managers","33","18","SPICE ROUTE ADVISORS LLP","","INP000008978","sreeash@spicerouteadvisors.in","00919687767393","00919687767393","1J, Tower 3, Alpha Horizon, Building no 13 420 1GT3,, Vallarpadam, ERNAKULAM, KERALA, 682504","Anish Mathew","1J, Tower 3, Alpha Horizon, Building no 13 420 1GT3, Vallarpadam, ERNAKULAM, KERALA, 682504","","","","spicerouteadvisors.in/","","sreeash@spicerouteadvisors.in","00919687767393","Sep 10, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"437","Registered Portfolio Managers","33","18","Square 64 Capital Advisors LLP","","INP000008862","mihir.dhamankar@square64.com","9102240679100","9102240679100","207 208 Cama Industrial Estate Sun Mill Compound, Lower Parel Delisle Road, MUMBAI, MAHARASHTRA, 400013","Mihir Dhamankar","207 208 Cama Industrial Estate Sun Mill Compound, Lower Parel Delisle Road, MUMBAI, MAHARASHTRA, 400013","","","","","","mihir.dhamankar@square64.com","9102240679100","Aug 05, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"438","Registered Portfolio Managers","33","18","STALLION ASSET PRIVATE LIMITED","","INP000006129","compliance@stallionasset.com","9102268680258","9102268680258","1406A Brighton Tower, Road No-2, Lokhandwala Complex, Andheri West, MUMBAI, MAHARASHTRA, 400053","Rohit Jeswani","5th Floor, Jet Prime Building, Suren Road Gundavali Andheri East, MUMBAI, MAHARASHTRA, 400093","","","","","","compliance@stallionasset.com","9102268680258","Aug 31, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"439","Registered Portfolio Managers","33","18","Stalwart Investment Advisors LLP","","INP000007757","pms@stalwartvalue.com","0919599154124","","AD 33B, Shalimar Bagh, New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110088","Isha Sharma","1005, 10TH FLOOR, KLJ TOWER, NETAJI SUBHASH PLACE, PITAMPURA, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110034","","","","stalwartvalue.com/pms/","","pms@stalwartvalue.com","0919599154124","Jan 04, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"440","Registered Portfolio Managers","33","18","STANDARD CHARTERED SECURITIES (INDIA) LIMITED","","INP000003542","","","","","","","","","","standardcharteredtrade.co.in/content/","","","","Jan 18, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"441","Registered Portfolio Managers","33","18","STEADFORT INVESTMENT MANAGERS LLP","","INP000009764","compliance@steadfort.com","9109892350942","","C 509, Mittal Commercia CHS, J B Nagar, Marol Naka, Andheri E, Mumbai, MUMBAI, MAHARASHTRA, 400059","Shivshaktikumar Tiwari","C 509, Mittal Commercia CHS, J B Nagar, Marol Naka, Andheri E, Mumbai, MUMBAI, MAHARASHTRA, 400059","","","","www.steadfort.com","","compliance@steadfort.com","9109892350942","Jan 07, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"442","Registered Portfolio Managers","33","18","STOCKHOLDING SERVICES LIMITED","","INP000007304","rajneesh_singh@stockholding.com","9102261778600","9102261778600","SHCIL House, Plot No.P-51, TTC Industrial Area, MIDC, Mahape, Navi Mumbai, NAVI MUMBAI, MAHARASHTRA, 400710","Rajneesh Singh","SHCIL House, Plot No.P-51, TTC Industrial Area, MIDC, Mahape, Navi Mumbai, NAVI MUMBAI, MAHARASHTRA, 400710","","","","","","rajneesh_singh@stockholding.com","9102261778600","Nov 16, 2021 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"443","Registered Portfolio Managers","33","18","Sundaram Alternate Assets Limited","","INP000006271","rajagopalk@sundaramalternates.com","9104428569863","9104428569863","21, Patullos Road, CHENNAI, TAMIL NADU, 600002","K Rajagopal","Alamelu Terrace Citi Bank Building , 3rd floor 163 Anna salai Chennai, CHENNAI, TAMIL NADU, 600002","","","","","","rajagopalk@sundaramalternates.com","9104428569863","Nov 29, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"444","Registered Portfolio Managers","33","18","Svan Investment Managers LLP","","INP000007988","jigars@svaninvestments.com","9102268767700","","B1001, Kanakia Wall Street,, Andheri Kurla Road, Andheri East,, MUMBAI, MAHARASHTRA, 400069","Vasha Kasera","B1001, Kanakia Wall Street, Andheri Kurla Road, Andheri East, MUMBAI, MAHARASHTRA, 400069","","","","svaninvestments.com/","","jigars@svaninvestments.com","9102268767700","Apr 03, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"445","Registered Portfolio Managers","33","18","Svobodha Infinity Investment Advisors Private Limited","","INP000008011","kranthi@savart.com","00919885012380","","1-2-302, Domalguda, HYDERABAD, TELANGANA, 500029","Kranthi Chaitanya Pulluru","Plot No. 19/1, Huda Techno Enclave, Hi Tech City, Madhapur, HYDERABAD, TELANGANA, 500081","","","","savart.com/pms-2/","","kranthi@savart.com","00919885012380","Apr 12, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"446","Registered Portfolio Managers","33","18","Swastika Investmart Limited","","INP000008181","compliance@swastika.co.in","9107316644244","9107316644244","Office No. 104, 1st Floor, KESHAVA Commercial Building, Plot No. C5, E Block, Bandra Kurla Complex, Opp GST Bhavan, Bandra East, MUMBAI, MAHARASHTRA, 400051","Dimple Soni","48 , Jaora Compound , M.Y. Hospital Road, INDORE, MADHYA PRADESH, 452001","","","","","","compliance@swastika.co.in","9107316644244","Jul 04, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"447","Registered Portfolio Managers","33","18","SWYOM ADVISORS LIMITED","","INP300007712","sweta.agarwal@swyom.com","0919619000900","","11A M D ROAD 2ND FLOOR, ROOM NO 1, KOLKATA, WEST BENGAL, 700007","Veena Joshi","Office No. B 912, Kanakia Wall Street, Chakala Junction, Andheri East., MUMBAI, MAHARASHTRA, 400093","","","","","","sweta.agarwal@swyom.com","0919619000900","Dec 27, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"448","Registered Portfolio Managers","33","18","SYKES & RAY EQUITIES INDIA LIMITED","","INP000005795","sidhant@sre.co.in","9102261937408","9102261937408","3rd Floor, CAMA Building, , Dalal Street, Fort, MUMBAI, MAHARASHTRA, 400001","Sidhant Prabhu","","","","","sre.co.in(sre.co.in/)","","sidhant@sre.co.in","9102261937408","Aug 11, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"449","Registered Portfolio Managers","33","18","SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED","","INP000002692","","02230298000","02230298000","The Capital A wing No 603 606, 6th Floor Plot C 70 G Block Bandra Kurla Complex Bandra East, MUMBAI, MAHARASHTRA, 400051","Rakesh Kumar","J K SOMANI BUILDING, BRITISH HOTEL LANE, BOMBAY SAMACHAR MARG, FORT, MUMBAI, MAHARASHTRA, 400001","","","","systematixgroup.in","","","02230298000","May 13, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
